Date,Open,High,Low,Close,Adj Close,Volume
2019-06-03,871.799988,895.400024,863.799988,895.400024,869.865784,1518010
2019-06-10,895.400024,910.000000,872.400024,880.000000,854.904907,1458800
2019-06-17,880.000000,898.400024,874.599976,874.599976,849.658875,1536774
2019-06-24,874.599976,891.200012,859.799988,870.200012,845.384399,1419731
2019-07-01,875.400024,923.200012,872.400024,908.000000,882.106445,1289927
2019-07-08,910.000000,925.000000,893.599976,900.200012,874.528870,1533502
2019-07-15,895.000000,906.200012,883.400024,898.799988,873.168823,1382010
2019-07-22,898.799988,930.000000,892.799988,927.400024,900.953247,1087723
2019-07-29,920.000000,928.400024,902.000000,913.799988,887.741028,1394285
2019-08-05,907.799988,985.400024,869.200012,976.000000,948.167297,2624025
2019-08-12,989.400024,1021.500000,950.000000,1002.000000,973.425842,1869855
2019-08-19,1002.000000,1013.500000,978.799988,1000.500000,971.968628,1296931
2019-08-26,992.200012,1007.500000,982.200012,1001.500000,972.940125,1205421
2019-09-02,1003.000000,1033.000000,999.799988,1025.500000,996.255676,940793
2019-09-09,1025.000000,1027.000000,979.000000,988.000000,959.825073,1601948
2019-09-16,985.200012,995.799988,977.400024,991.000000,962.739502,1374613
2019-09-23,991.200012,1020.500000,987.400024,1017.000000,987.998108,1051832
2019-09-30,1018.000000,1020.000000,982.599976,1004.000000,975.368774,913882
2019-10-07,1004.000000,1021.500000,992.200012,999.000000,970.511414,937295
2019-10-14,999.000000,1006.500000,985.599976,985.599976,957.493469,916144
2019-10-21,986.799988,991.000000,944.799988,957.799988,930.486267,1320995
2019-10-28,957.000000,993.200012,942.400024,956.200012,928.931946,1658974
2019-11-04,954.799988,958.799988,932.799988,956.000000,928.737610,1567617
2019-11-11,957.000000,968.799988,947.599976,966.599976,939.035339,1438813
2019-11-18,967.000000,979.599976,954.000000,963.599976,936.120850,1305613
2019-11-25,964.200012,987.400024,959.000000,975.599976,947.778687,1352807
2019-12-02,977.400024,997.000000,975.400024,994.799988,966.431152,1187987
2019-12-09,996.599976,1003.500000,954.200012,962.400024,934.955139,1242429
2019-12-16,965.000000,996.599976,964.000000,996.599976,968.179810,1294926
2019-12-23,997.000000,1007.000000,986.400024,1005.000000,976.340271,202039
2019-12-30,1006.000000,1006.000000,980.799988,989.799988,961.573730,479976
2020-01-06,989.799988,1013.000000,983.000000,997.799988,969.345581,1024462
2020-01-13,999.000000,1048.500000,993.599976,1048.500000,1018.599792,981208
2020-01-20,1054.000000,1064.500000,1032.000000,1038.500000,1008.884949,1162892
2020-01-27,1025.000000,1025.000000,982.799988,986.400024,958.270752,1945440
2020-02-03,986.400024,1012.500000,972.599976,1002.500000,973.911560,1989401
2020-02-10,1004.000000,1025.500000,999.000000,1025.500000,996.255676,1153440
2020-02-17,1025.000000,1029.500000,1001.000000,1010.000000,981.197693,1056296
2020-02-24,998.200012,999.000000,880.400024,887.599976,862.288147,2266751
2020-03-02,890.000000,936.200012,880.599976,892.200012,866.757019,1947195
2020-03-09,847.599976,863.799988,712.000000,745.000000,723.754761,2916155
2020-03-16,707.400024,749.599976,650.200012,707.799988,687.615540,3383724
2020-03-23,671.000000,749.599976,665.400024,718.799988,718.799988,2330915
2020-03-30,727.000000,786.599976,724.000000,785.000000,785.000000,2477181
2020-04-06,817.200012,819.599976,782.200012,792.799988,792.799988,1090699
2020-04-13,792.799988,840.799988,785.799988,836.400024,836.400024,1734938
2020-04-20,837.000000,842.000000,799.400024,807.400024,807.400024,1286997
2020-04-27,812.200012,864.799988,812.200012,845.400024,845.400024,1521091
2020-05-04,860.000000,860.000000,819.200012,829.799988,829.799988,1257472
2020-05-11,837.200012,853.599976,803.400024,804.200012,804.200012,1316865
2020-05-18,810.000000,848.400024,809.599976,843.799988,843.799988,660423
2020-05-25,844.000000,895.599976,841.200012,866.599976,866.599976,1952768
2020-06-01,null,null,null,null,null,null
